player_id,name,team,position,price,form,recent_form,points_per_game,points_per_90,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,xG,xA,ownership_percentage,avg_fixture_difficulty,team_strength,team_strength_attack_home,team_strength_attack_away,team_strength_defence_home,team_strength_defence_away
385,Marcus Rashford,Aston Villa,MID,6.6,0.0,0.0,3.8,6.046676096181047,1414,6,4,7,15,0,0,0,2,0,0,9,333,398.4,451.1,369.0,122.1,0.24,0.16,3.8,3.0,0.3,1130,1180,1160,1300
598,Lamare Bogarde,Aston Villa,DEF,3.9,0.0,0.0,0.75,1.1416490486257929,473,0,0,0,11,0,0,0,2,0,0,0,22,84.8,33.3,15.0,13.3,0.0,0.0,0.2,3.0,0.3,1130,1180,1160,1300
640,Sil Swinkels,Aston Villa,DEF,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.3,1130,1180,1160,1300
641,Oliwier Zych,Aston Villa,GK,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.3,1130,1180,1160,1300
656,Kadan Young,Aston Villa,MID,4.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.3,1130,1180,1160,1300
679,Ben Broggio,Aston Villa,MID,4.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1130,1180,1160,1300
710,Jamaldeen Jimoh,Aston Villa,MID,4.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1130,1180,1160,1300
725,Donyell Malen,Aston Villa,MID,5.3,0.7,0.6666666666666666,2.5384615384615383,10.241379310344827,290,3,0,0,5,0,0,0,0,0,0,3,106,135.0,32.2,206.0,36.9,0.23076923076923078,0.0,0.2,3.0,0.3,1130,1180,1160,1300
731,Andrés García,Aston Villa,DEF,4.5,0.0,0.0,1.1428571428571428,2.278481012658228,316,0,0,0,5,0,0,0,0,0,0,0,26,45.6,68.4,7.0,12.0,0.0,0.0,0.1,3.0,0.3,1130,1180,1160,1300
737,Unai Emery,Aston Villa,Unknown,0.8,9.3,9.333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.0,0.3,1130,1180,1160,1300
762,Marco Asensio,Aston Villa,MID,6.0,2.0,2.0,3.5833333333333335,5.568345323741007,695,3,2,3,8,0,0,2,2,0,0,6,153,198.6,221.4,242.0,65.9,0.25,0.16666666666666666,2.5,3.0,0.3,1130,1180,1160,1300
59,Max Aarons,Bournemouth,DEF,4.3,0.0,0.0,2.6666666666666665,8.571428571428571,84,0,0,1,0,0,0,0,0,0,0,0,31,13.2,3.2,0.0,1.7,0.0,0.0,0.1,3.0,0.3,1120,1180,1220,1220
60,Tyler Adams,Bournemouth,MID,4.9,1.8,2.0,2.037037037037037,2.648475120385233,1869,0,3,5,30,0,0,0,7,0,0,1,294,400.6,247.9,81.0,73.2,0.0,0.1111111111111111,0.1,3.0,0.3,1120,1180,1220,1220
61,Jaidon Anthony,Bournemouth,MID,4.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.3,1120,1180,1220,1220
62,David Brooks,Bournemouth,MID,4.9,0.8,1.0,1.75,5.017064846416382,879,2,1,2,12,0,0,0,3,0,0,2,194,183.0,286.9,241.0,70.5,0.07142857142857142,0.03571428571428571,0.0,3.0,0.3,1120,1180,1220,1220
63,Ryan Christie,Bournemouth,MID,4.8,0.0,0.0,2.6206896551724137,3.2355723746452223,2114,2,3,8,28,0,0,0,9,0,0,5,435,514.0,576.8,303.0,139.6,0.06896551724137931,0.10344827586206896,0.1,3.0,0.3,1120,1180,1220,1220
64,Lewis Cook,Bournemouth,MID,5.0,1.0,1.0,2.2777777777777777,2.4798387096774195,2976,1,4,5,44,0,0,0,8,1,0,3,500,607.0,727.1,114.0,144.9,0.027777777777777776,0.1111111111111111,0.1,3.0,0.3,1120,1180,1220,1220
65,Enes Ünal,Bournemouth,FWD,5.4,0.0,0.0,1.8823529411764706,8.727272727272727,330,2,1,2,3,0,0,0,2,0,0,4,97,104.0,56.1,207.0,35.9,0.11764705882352941,0.058823529411764705,0.1,3.0,0.3,1120,1180,1220,1220
66,Romain Faivre,Bournemouth,MID,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
67,Hamed Traorè,Bournemouth,MID,4.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
68,James Hill,Bournemouth,DEF,3.9,0.0,0.0,1.7,3.4537246049661396,443,0,1,1,9,0,0,0,1,0,0,0,55,97.0,38.4,29.0,16.6,0.0,0.1,0.5,3.0,0.3,1120,1180,1220,1220
69,Daniel Jebbison,Bournemouth,FWD,4.5,2.2,2.6666666666666665,1.2666666666666666,21.923076923076923,78,1,0,0,2,0,0,0,1,0,0,1,68,56.0,38.3,62.0,15.5,0.06666666666666667,0.0,1.1,3.0,0.3,1120,1180,1220,1220
70,Milos Kerkez,Bournemouth,DEF,5.3,1.8,1.6666666666666667,3.4594594594594597,3.5489833641404807,3246,2,6,8,45,0,0,0,4,0,0,10,527,682.6,618.2,224.0,152.4,0.05405405405405406,0.16216216216216217,19.0,3.0,0.3,1120,1180,1220,1220
71,Justin Kluivert,Bournemouth,MID,5.9,1.5,1.3333333333333333,4.696969696969697,6.2027567807914625,2249,12,6,12,29,0,0,0,8,0,0,14,521,695.0,645.1,748.0,208.3,0.36363636363636365,0.18181818181818182,10.8,3.0,0.3,1120,1180,1220,1220
72,Chris Mepham,Bournemouth,DEF,4.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
74,Dango Ouattara,Bournemouth,MID,4.5,0.8,0.3333333333333333,3.46875,5.0,1998,7,4,7,23,0,0,0,3,0,0,7,432,624.6,496.8,754.0,187.2,0.21875,0.125,1.0,3.0,0.3,1120,1180,1220,1220
75,Alex Paulsen,Bournemouth,GK,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
76,Philip Billing,Bournemouth,MID,4.8,0.0,0.0,1.0,5.113636363636363,176,0,0,0,4,0,0,0,1,0,0,0,52,54.0,102.4,47.0,20.4,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
77,Alex Scott,Bournemouth,MID,4.7,1.0,0.3333333333333333,1.3157894736842106,3.0241935483870965,744,0,0,3,8,0,0,0,3,0,0,0,127,138.6,171.6,111.0,42.2,0.0,0.0,0.0,3.0,0.3,1120,1180,1220,1220
78,Antoine Semenyo,Bournemouth,MID,5.7,4.2,2.6666666666666665,4.138888888888889,4.309125964010283,3112,9,7,10,41,0,0,0,9,0,0,11,530,727.6,681.7,1159.0,256.1,0.25,0.19444444444444445,7.5,3.0,0.3,1120,1180,1220,1220
79,Marcos Senesi,Bournemouth,DEF,4.6,0.5,0.3333333333333333,1.5625,2.1929824561403506,1026,0,0,1,17,0,0,0,5,0,0,3,93,254.2,81.5,33.0,37.0,0.0,0.0,0.3,3.0,0.3,1120,1180,1220,1220
80,Luis Sinisterra,Bournemouth,MID,4.8,0.0,0.0,1.9166666666666667,9.039301310043667,229,1,1,0,4,0,0,0,0,0,0,2,90,112.0,115.3,195.0,42.3,0.08333333333333333,0.08333333333333333,0.1,3.0,0.3,1120,1180,1220,1220
81,Adam Smith,Bournemouth,DEF,4.4,0.8,0.6666666666666666,2.125,3.068181818181818,1496,0,0,5,18,0,0,0,7,0,0,0,134,170.6,133.5,20.0,32.1,0.0,0.0,0.1,3.0,0.3,1120,1180,1220,1220
83,Marcus Tavernier,Bournemouth,MID,5.4,2.2,2.6666666666666665,2.9642857142857144,4.055374592833876,1842,3,7,3,29,0,0,0,6,0,0,3,329,422.2,593.4,414.0,143.0,0.10714285714285714,0.25,0.2,3.0,0.3,1120,1180,1220,1220
84,Mark Travers,Bournemouth,GK,4.4,0.0,0.0,3.8,3.8000000000000003,450,0,0,1,5,0,0,0,0,0,20,1,76,146.4,0.0,0.0,14.6,0.0,0.0,0.1,3.0,0.3,1120,1180,1220,1220
85,Illia Zabarnyi,Bournemouth,DEF,4.4,1.5,1.3333333333333333,2.3714285714285714,2.474329248095396,3019,0,0,7,42,0,0,0,4,1,0,6,393,621.8,164.7,79.0,86.9,0.0,0.0,0.5,3.0,0.3,1120,1180,1220,1220
152,Kepa Arrizabalaga,Bournemouth,GK,4.6,2.2,2.0,3.3333333333333335,3.333333333333333,2700,0,0,7,39,0,0,0,3,0,97,7,386,740.8,10.4,4.0,75.4,0.0,0.0,3.5,3.0,0.3,1120,1180,1220,1220
580,Dean Huijsen,Bournemouth,DEF,4.5,2.5,3.0,3.225806451612903,3.7344398340248963,2410,3,1,7,31,0,0,0,10,0,0,14,436,807.0,206.8,193.0,120.6,0.0967741935483871,0.03225806451612903,4.8,3.0,0.3,1120,1180,1220,1220
